"","id_trx","fecha","id_cliente","canal","tipo_trx","moneda","monto","provincia","segmento","es_pep","ingreso_mensual","trx_diarias","monto_diario","umbral_segmento","regla_monto_alto","regla_salario","regla_pep","regla_frecuencia","num_reglas","alerta","id_regla_principal"
"17061",17061,"2024-07-21",288,"SINPE","Depósito","CRC",457308.535252778,"Cartago","PYME",0,1199736,1,457308.535252778,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17062",17062,"2024-06-23",588,"Ventanilla","Pago","CRC",57209.8363454197,"Puntarenas","Personal",0,399265,1,57209.8363454197,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17063",17063,"2024-07-12",55,"Internet","Pago","CRC",39043.0722046827,"Alajuela","Personal",0,518313,1,39043.0722046827,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17064",17064,"2024-04-14",74,"Cajero","Retiro","USD",152414.106576507,"Heredia","Personal",0,335134,1,152414.106576507,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17065",17065,"2024-07-17",816,"Internet","Depósito","CRC",1389830.98698488,"Puntarenas","Corporativo",0,5716293,1,1389830.98698488,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17066",17066,"2024-08-14",841,"Internet","Transferencia","CRC",66749.8065119637,"San José","Personal",0,636004,1,66749.8065119637,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17067",17067,"2024-09-24",82,"SINPE","Pago","CRC",56709.227531721,"San José","Personal",0,718257,1,56709.227531721,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17068",17068,"2024-12-24",568,"SINPE","Transferencia","CRC",25243.0092725643,"Heredia","Personal",0,252776,1,25243.0092725643,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17069",17069,"2024-04-09",273,"Ventanilla","Pago","CRC",23473.2016247498,"Limón","Personal",0,435199,1,23473.2016247498,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17070",17070,"2024-10-10",298,"Cajero","Depósito","USD",40460.9932289971,"San José","Personal",0,243547,1,40460.9932289971,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17071",17071,"2024-06-11",746,"Internet","Depósito","USD",255616.061172857,"Puntarenas","Personal",0,1123531,1,255616.061172857,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17072",17072,"2024-07-14",881,"Ventanilla","Transferencia","CRC",54280.2853103602,"San José","Personal",0,491070,1,54280.2853103602,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17073",17073,"2024-07-03",894,"SINPE","Pago","CRC",473495.501215768,"San José","Corporativo",0,12329921,1,473495.501215768,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17074",17074,"2024-10-04",666,"SINPE","Pago","CRC",53731.930342686,"San José","Personal",0,530862,1,53731.930342686,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17075",17075,"2024-11-19",838,"Cajero","Transferencia","USD",7186.94179308871,"Limón","Personal",0,287311,1,7186.94179308871,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17076",17076,"2024-04-08",110,"Cajero","Depósito","CRC",124289.507907283,"Limón","Personal",0,1154349,1,124289.507907283,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17077",17077,"2024-06-24",87,"SINPE","Depósito","CRC",28321.1722091579,"Heredia","Personal",0,244162,1,28321.1722091579,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17078",17078,"2024-07-03",579,"Cajero","Depósito","CRC",362971.061955624,"Puntarenas","Personal",0,6051034,1,362971.061955624,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17079",17079,"2024-07-23",557,"Internet","Depósito","CRC",96579.8974315696,"Alajuela","Personal",0,678479,1,96579.8974315696,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17080",17080,"2024-04-20",599,"Internet","Depósito","USD",207658.908447538,"Limón","Personal",0,1464879,1,207658.908447538,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17081",17081,"2024-09-15",20,"Cajero","Transferencia","USD",73142.0984129611,"San José","Personal",0,468221,1,73142.0984129611,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17082",17082,"2024-11-23",969,"Internet","Pago","CRC",37289.163264057,"Alajuela","Personal",0,689559,1,37289.163264057,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17083",17083,"2024-04-14",304,"SINPE","Pago","CRC",51045.2583699016,"Alajuela","Personal",0,575081,1,51045.2583699016,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17084",17084,"2024-08-12",770,"Internet","Retiro","CRC",195794.791459653,"San José","Personal",0,827291,1,195794.791459653,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17085",17085,"2024-06-16",554,"Cajero","Pago","USD",54716.0315363192,"Cartago","Personal",0,495037,1,54716.0315363192,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17086",17086,"2024-09-03",93,"Ventanilla","Depósito","CRC",48597.8173681488,"San José","PYME",0,1023244,2,186054.87369734,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17087",17087,"2024-10-30",477,"Cajero","Pago","USD",117074.273763023,"Alajuela","Personal",0,1774509,1,117074.273763023,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17088",17088,"2024-09-10",494,"SINPE","Transferencia","USD",100215.746980659,"Heredia","Personal",0,582952,1,100215.746980659,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17089",17089,"2024-01-31",323,"Ventanilla","Transferencia","CRC",59791.806756687,"San José","Personal",0,673461,1,59791.806756687,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17090",17090,"2024-01-08",220,"Cajero","Retiro","CRC",133499.58804502,"Guanacaste","Personal",0,1092925,1,133499.58804502,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17091",17091,"2024-12-13",855,"Cajero","Pago","USD",75633.2732413434,"San José","Personal",0,310683,1,75633.2732413434,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17092",17092,"2024-12-22",364,"Cajero","Retiro","CRC",66163.6563843278,"San José","Personal",0,1062287,1,66163.6563843278,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17093",17093,"2024-02-02",21,"SINPE","Retiro","CRC",97102.213462817,"Heredia","Personal",1,1337478,1,97102.213462817,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17094",17094,"2024-10-19",684,"Ventanilla","Retiro","CRC",110655.205958552,"Limón","PYME",0,1598172,1,110655.205958552,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17095",17095,"2024-07-23",289,"SINPE","Transferencia","CRC",156437.431137755,"San José","PYME",0,1206452,1,156437.431137755,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17096",17096,"2024-03-24",658,"Internet","Pago","CRC",55048.4616564052,"Alajuela","Personal",0,184083,1,55048.4616564052,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17097",17097,"2024-09-14",883,"Internet","Depósito","CRC",45341.4287317878,"Limón","Personal",0,529075,1,45341.4287317878,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17098",17098,"2024-11-05",719,"Internet","Pago","CRC",30685.0175732615,"San José","PYME",0,359022,1,30685.0175732615,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17099",17099,"2024-05-18",310,"Internet","Pago","CRC",347123.217502573,"San José","Personal",0,1645283,1,347123.217502573,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17100",17100,"2024-02-04",803,"Cajero","Retiro","CRC",67517.1893272799,"Cartago","Personal",0,893659,1,67517.1893272799,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17101",17101,"2024-12-13",80,"Cajero","Retiro","CRC",2768979.43682022,"Limón","Corporativo",0,10324617,1,2768979.43682022,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17102",17102,"2024-11-04",699,"Cajero","Pago","CRC",460685.436578364,"Puntarenas","PYME",0,2258656,1,460685.436578364,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17103",17103,"2024-04-08",598,"SINPE","Depósito","CRC",47515.3626523743,"Alajuela","Personal",0,344074,1,47515.3626523743,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17104",17104,"2024-11-12",424,"SINPE","Pago","CRC",30558.1492793725,"Guanacaste","Personal",0,448723,1,30558.1492793725,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17105",17105,"2024-12-17",24,"Ventanilla","Pago","USD",48444.5332947395,"Guanacaste","Personal",0,804871,1,48444.5332947395,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17106",17106,"2024-06-16",161,"Internet","Depósito","CRC",46965.3035291732,"Heredia","Personal",0,1325373,1,46965.3035291732,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17107",17107,"2024-09-24",453,"SINPE","Depósito","CRC",154849.168970845,"Puntarenas","Personal",0,1092349,1,154849.168970845,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17108",17108,"2024-12-01",680,"Ventanilla","Depósito","CRC",101025.018531692,"Alajuela","Personal",0,726001,1,101025.018531692,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17109",17109,"2024-04-11",725,"Cajero","Depósito","CRC",50110.2341210635,"Guanacaste","Personal",0,1076999,1,50110.2341210635,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17110",17110,"2024-01-25",260,"SINPE","Transferencia","CRC",393006.354353638,"Puntarenas","Personal",0,1528946,1,393006.354353638,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17111",17111,"2024-05-18",231,"SINPE","Transferencia","CRC",42255.7915760378,"Limón","PYME",0,1615905,1,42255.7915760378,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17112",17112,"2024-04-24",828,"Internet","Retiro","CRC",34841.3419575136,"Cartago","Personal",0,542689,1,34841.3419575136,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17113",17113,"2024-09-26",35,"Internet","Depósito","CRC",57091.672013218,"Cartago","Personal",0,728207,1,57091.672013218,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17114",17114,"2024-04-22",459,"Cajero","Retiro","CRC",269840.772060985,"Guanacaste","PYME",0,3968049,1,269840.772060985,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17115",17115,"2024-10-23",589,"Cajero","Retiro","USD",542271.147894791,"Heredia","Corporativo",0,6168763,1,542271.147894791,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17116",17116,"2024-09-23",239,"SINPE","Pago","CRC",88610.0241406756,"Alajuela","Personal",0,782397,1,88610.0241406756,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17117",17117,"2024-06-21",688,"SINPE","Pago","CRC",232644.044589814,"Puntarenas","Corporativo",0,4575221,1,232644.044589814,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17118",17118,"2024-04-19",609,"Ventanilla","Depósito","CRC",25322.7717513536,"San José","Personal",0,268002,1,25322.7717513536,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17119",17119,"2024-08-24",918,"Cajero","Retiro","CRC",30190.8294862339,"Alajuela","Personal",0,371363,1,30190.8294862339,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17120",17120,"2024-05-31",947,"Ventanilla","Transferencia","CRC",36810.1657308806,"Limón","Personal",0,186357,1,36810.1657308806,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17121",17121,"2024-03-07",434,"Ventanilla","Retiro","CRC",229576.45409102,"Alajuela","Personal",0,2171076,1,229576.45409102,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17122",17122,"2024-09-25",895,"Cajero","Transferencia","CRC",1688683.26670385,"Alajuela","PYME",0,1114394,1,1688683.26670385,1.5e+07,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Salario"
"17123",17123,"2024-03-10",926,"Ventanilla","Retiro","CRC",34811.9308705754,"Cartago","Personal",0,309827,1,34811.9308705754,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17124",17124,"2024-05-19",256,"SINPE","Pago","USD",87597.2457759431,"San José","Personal",0,718884,1,87597.2457759431,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17125",17125,"2024-10-09",970,"Ventanilla","Retiro","CRC",95794.1865066293,"Cartago","Personal",0,553304,1,95794.1865066293,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17126",17126,"2024-01-23",909,"Ventanilla","Retiro","CRC",67467.7735227184,"Alajuela","Personal",0,1033211,1,67467.7735227184,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17127",17127,"2024-05-16",76,"Cajero","Pago","CRC",36839.6791619788,"Puntarenas","Personal",0,357561,1,36839.6791619788,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17128",17128,"2024-09-05",361,"Ventanilla","Transferencia","CRC",90018.6560153813,"Puntarenas","Personal",0,699304,1,90018.6560153813,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17129",17129,"2024-07-07",268,"Internet","Depósito","CRC",31265.7071473917,"San José","Personal",0,316023,1,31265.7071473917,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17130",17130,"2024-06-07",688,"Internet","Pago","CRC",623568.762985765,"Puntarenas","Corporativo",0,4575221,1,623568.762985765,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17131",17131,"2024-04-27",916,"SINPE","Transferencia","CRC",142908.219000008,"Heredia","Personal",0,988958,1,142908.219000008,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17132",17132,"2024-10-30",150,"Internet","Transferencia","CRC",43964.4893225438,"Limón","Personal",0,624389,1,43964.4893225438,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17133",17133,"2024-11-16",211,"Cajero","Pago","CRC",155165.91193009,"Guanacaste","Personal",0,1919141,1,155165.91193009,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17134",17134,"2024-04-19",676,"Ventanilla","Pago","CRC",313818.31954346,"San José","Corporativo",0,2376452,1,313818.31954346,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17135",17135,"2024-08-12",38,"Internet","Retiro","CRC",10790.932011693,"Heredia","Personal",0,138303,1,10790.932011693,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17136",17136,"2024-09-30",915,"Ventanilla","Transferencia","USD",241812.499398506,"Heredia","Personal",1,1829308,1,241812.499398506,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17137",17137,"2024-09-14",869,"Internet","Depósito","USD",66614.0346348159,"Guanacaste","Personal",0,620841,1,66614.0346348159,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17138",17138,"2024-03-30",650,"Internet","Pago","CRC",61872.4743777354,"Guanacaste","Personal",0,846372,1,61872.4743777354,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17139",17139,"2024-03-12",571,"Cajero","Depósito","CRC",1269043.1972484,"San José","Corporativo",0,23987504,1,1269043.1972484,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17140",17140,"2024-09-22",488,"SINPE","Pago","CRC",63139.6720282907,"Limón","Personal",0,1245579,1,63139.6720282907,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17141",17141,"2024-05-05",146,"Ventanilla","Pago","CRC",149580.686239958,"Alajuela","PYME",0,1542159,1,149580.686239958,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17142",17142,"2024-02-06",905,"SINPE","Transferencia","CRC",81297.3624532333,"Cartago","Personal",0,755684,1,81297.3624532333,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17143",17143,"2024-02-21",222,"Ventanilla","Depósito","CRC",115660.439645414,"San José","Personal",0,831428,1,115660.439645414,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17144",17144,"2024-04-15",109,"Cajero","Depósito","CRC",30738.1946426202,"Guanacaste","Personal",0,528348,1,30738.1946426202,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17145",17145,"2024-08-03",989,"Ventanilla","Transferencia","CRC",232615.898966543,"Limón","Personal",0,1220437,1,232615.898966543,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17146",17146,"2024-03-17",556,"Cajero","Transferencia","CRC",59423.4304381508,"Cartago","PYME",0,454977,1,59423.4304381508,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17147",17147,"2024-05-04",770,"SINPE","Depósito","CRC",83136.1782295619,"San José","Personal",0,827291,1,83136.1782295619,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17148",17148,"2024-04-25",499,"Cajero","Retiro","USD",386020.636219129,"Heredia","Corporativo",0,2927563,1,386020.636219129,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17149",17149,"2024-12-18",777,"Internet","Retiro","USD",37190.6912024,"Alajuela","Personal",0,568676,1,37190.6912024,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17150",17150,"2024-01-03",645,"Cajero","Pago","USD",681609.097758533,"Guanacaste","PYME",0,2245982,2,895586.274686339,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17151",17151,"2024-02-23",388,"SINPE","Transferencia","CRC",44374.3912706371,"Cartago","PYME",0,808570,1,44374.3912706371,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17152",17152,"2024-06-05",281,"Ventanilla","Depósito","CRC",135856.963721695,"Puntarenas","Personal",0,827891,1,135856.963721695,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17153",17153,"2024-03-30",981,"Internet","Transferencia","CRC",34988.6497986564,"Cartago","Personal",0,535583,1,34988.6497986564,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17154",17154,"2024-01-23",898,"SINPE","Transferencia","CRC",46086.9988516129,"Cartago","Personal",0,521169,1,46086.9988516129,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17155",17155,"2024-11-12",865,"Ventanilla","Depósito","CRC",45980.4205419941,"Cartago","Personal",0,159541,1,45980.4205419941,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17156",17156,"2024-12-11",586,"Cajero","Pago","CRC",336684.235257575,"Limón","Corporativo",0,6968432,1,336684.235257575,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17157",17157,"2024-07-27",820,"Ventanilla","Transferencia","USD",78107.8336693716,"Guanacaste","Personal",0,559366,2,169045.443434646,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17158",17158,"2024-05-20",221,"Ventanilla","Retiro","CRC",55063.7821074571,"Guanacaste","Personal",0,421406,1,55063.7821074571,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17159",17159,"2024-09-29",92,"Internet","Transferencia","USD",114656.903428428,"Cartago","Personal",0,1045642,1,114656.903428428,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17160",17160,"2024-02-16",218,"Internet","Retiro","CRC",111552.493766498,"San José","PYME",0,1778738,1,111552.493766498,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17161",17161,"2024-12-23",47,"Ventanilla","Retiro","USD",70376.4262956884,"Cartago","Personal",0,692242,1,70376.4262956884,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17162",17162,"2024-12-19",735,"Ventanilla","Transferencia","CRC",83410.7173646353,"Alajuela","Personal",0,865293,1,83410.7173646353,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17163",17163,"2024-04-04",541,"Cajero","Depósito","CRC",31781.6053593065,"Puntarenas","Personal",0,541654,1,31781.6053593065,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17164",17164,"2024-09-14",601,"Cajero","Transferencia","CRC",76837.751973431,"Cartago","Personal",0,674827,1,76837.751973431,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17165",17165,"2024-06-02",685,"SINPE","Depósito","USD",90722.7827213883,"Guanacaste","PYME",0,1022454,1,90722.7827213883,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17166",17166,"2024-02-10",493,"Cajero","Depósito","CRC",13131.5152948691,"Puntarenas","Personal",0,208960,1,13131.5152948691,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17167",17167,"2024-11-14",950,"Internet","Depósito","CRC",113902.221208928,"Alajuela","Personal",0,1341543,1,113902.221208928,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17168",17168,"2024-04-05",266,"SINPE","Retiro","USD",357776.093701168,"San José","PYME",0,3027709,1,357776.093701168,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17169",17169,"2024-11-04",195,"Internet","Retiro","CRC",84270.6939876532,"Cartago","Personal",0,798761,1,84270.6939876532,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17170",17170,"2024-03-11",423,"Cajero","Retiro","CRC",53950.2625336318,"Cartago","PYME",0,525907,1,53950.2625336318,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17171",17171,"2024-01-06",646,"Internet","Transferencia","USD",117507.810003736,"Limón","Personal",0,841904,1,117507.810003736,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17172",17172,"2024-04-30",663,"Ventanilla","Pago","CRC",207674.254210355,"Alajuela","Personal",0,987577,1,207674.254210355,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17173",17173,"2024-12-28",72,"Cajero","Pago","CRC",33037.8801039516,"Heredia","Personal",0,277764,1,33037.8801039516,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17174",17174,"2024-07-17",39,"Cajero","Depósito","CRC",105568.814568956,"Limón","PYME",0,1107504,1,105568.814568956,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17175",17175,"2024-01-20",815,"Cajero","Pago","CRC",61553.5072809899,"Limón","Personal",0,956503,1,61553.5072809899,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17176",17176,"2024-11-09",943,"Ventanilla","Depósito","CRC",402973.119625646,"Guanacaste","Corporativo",0,6958739,1,402973.119625646,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17177",17177,"2024-11-12",484,"Internet","Pago","CRC",51383.4839554604,"Cartago","Personal",0,484467,1,51383.4839554604,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17178",17178,"2024-07-08",415,"Ventanilla","Retiro","CRC",239712.005112372,"Alajuela","Corporativo",0,3506589,1,239712.005112372,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17179",17179,"2024-03-14",858,"Ventanilla","Pago","CRC",69578.7117096449,"Alajuela","Personal",0,554068,1,69578.7117096449,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17180",17180,"2024-12-26",824,"Internet","Depósito","CRC",313544.888496429,"Alajuela","Corporativo",0,5933216,1,313544.888496429,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17181",17181,"2024-05-07",311,"Cajero","Retiro","USD",107209.564579641,"Guanacaste","PYME",0,1087705,1,107209.564579641,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17182",17182,"2024-05-27",422,"Internet","Pago","CRC",28285.0790723148,"Alajuela","Personal",0,529405,1,28285.0790723148,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17183",17183,"2024-04-11",523,"Cajero","Depósito","CRC",95140.3963992012,"Limón","Personal",0,835456,1,95140.3963992012,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17184",17184,"2024-09-15",540,"Ventanilla","Retiro","USD",30605.9506086213,"San José","Personal",0,398702,1,30605.9506086213,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17185",17185,"2024-03-19",420,"SINPE","Transferencia","CRC",37563.0415345629,"San José","Personal",0,310622,1,37563.0415345629,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17186",17186,"2024-05-06",537,"Cajero","Transferencia","CRC",16579.4354083883,"Limón","Personal",0,379235,1,16579.4354083883,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17187",17187,"2024-08-20",658,"Ventanilla","Transferencia","CRC",12809.7750310859,"Alajuela","Personal",0,184083,1,12809.7750310859,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17188",17188,"2024-11-25",511,"Ventanilla","Depósito","CRC",26399.5908223215,"Guanacaste","Personal",0,369099,1,26399.5908223215,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17189",17189,"2024-09-26",90,"Cajero","Transferencia","USD",63502.6795334347,"Puntarenas","Personal",0,369580,1,63502.6795334347,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"17190",17190,"2024-11-15",111,"Internet","Retiro","CRC",157294.880227941,"Cartago","PYME",0,1856988,1,157294.880227941,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
